"","x"
"3154","menor"
"3155","emision"
"3156","marcada"
"3157","desaceleracion"
"3158","monto"
"3159","deuda"
"3160","precios"
"3161","corrientes"
"3162","va"
"3163","seguido"
"3164","tonica"
"3165","bajos"
"3166","fuentes"
"3167","banco"
"3168","superintendencia"
"3169","banco"
"3170","instituciones"
"3171","movimientos"
"3172","emisiones"
"3173","actividad"
"3174","relativa"
"3175","financieras"
"3176","ultimas"
"3177","semanas"
"3178","interes"
"3179","colocacion"
"3180","spreads"
"3181","soberano"
"3182","empresas"
"3183","consumo"
"3184","lch"
"3185","comerciales"
"3186","tarjetas"
"3187","tasa"
"3188","spread"
"3189","tasa"
"3190","spread"
"3191","tpm"
"3192","tpp"
"3193","credito"
"3194","dur"
"3195","bcu"
"3196","dur"
"3197","bcu"
"3198","tpp"
"3199","prom"
"3200","prom"
"3201","prom"
"3202","prom"
"3203","fuentes"
"3204","banco"
"3205","tasa"
"3206","ponderada"
"3207","serie"
"3208","publicada"
"3209","correspondiente"
"3210","operaciones"
"3211","monto"
"3212","equivalente"
"3213","emision"
"3214","bonos"
"3215","corporativos"
"3216","objetivo"
"3217","letras"
"3218","credito"
"3219","hipotecario"
"3220","tasa"
"3221","emision"
"3222","indicada"
"3223","acumuladas"
"3224","fuentes"
"3225","banco"
"3226","bolsa"
"3227","comercio"
"3228","santiago"
"3229","cuanto"
"3230","rendimiento"
"3231","accionario"
"3232","positivo"
"3233","ipom"
"3234","ipsa"
"3235","acumula"
"3236","incrementos"
"3237","orden"
"3238","punta"
"3239","punta"
"3240","medida"
"3241","recuperacion"
"3242","bolsa"
"3243","reflejan"
"3244","indices"
"3245","accionarios"
"3246","mundial"
"3247","menor"
"3248","latinoamericano"
"3249","embargo"
"3250","respecto"
"3251","mostraba"
"3252","ipsa"
"3253","crisis"
"3254","subprime"
"3255","rendimiento"
"3256","accionario"
"3257","debajo"
"3258","tasa"
"3259","crecimiento"
"3260","agregados"
"3261","monetarios"
"3262","presentado"
"3263","descensos"
"3264","especialmente"
"3265","m"
"3266","paso"
"3267","fuentes"
"3268","banco"
"3269","velocidad"
"3270","expansion"
"3271","disminuyo"
"3272","manera"
"3273","considerable"
"3274","politica"
"3275","monetaria"
"3276","cambio"
"3277","agregados"
"3278","monetarios"
"3279","variacion"
"3280","nominal"
"3281","peso"
"3282","aprecio"
"3283","cerca"
"3284","nominal"
"3285","respecto"
"3286","niveles"
"3287","vigentes"
"3288","ipom"
"3289","considerando"
"3290","diez"
"3291","habiles"
"3292","previos"
"3293","apreciacion"
"3294","peso"
"3295","resulta"
"3296","menor"
"3297","canasta"
"3298","amplia"
"3299","monedas"
"3300","cambio"
"3301","multilateral"
"3302","tcm"
"3303","excluye"
"3304","dolar"
"3305","tcmx"
"3306","caido"
"3307","respectivamente"
"3308","ipom"
"3309","considerando"
"3310","largo"
"3311","movimiento"
"3312","peso"
"3313","respecto"
"3314","dolar"
"3315","sucedido"
"3316","gran"
"3317","monedas"
"3318","mundo"
"3319","conempresas"
"3320","tcm"
"3321","diez"
"3322","previos"
"3323","menor"
"3324","inicios"
"3325","tcmx"
"3326","practicamente"
"3327","cambio"
"3328","tcr"
"3329","disminuyo"
"3330","ubicarse"
"3331","considerado"
"3332","banco"
"3333","diez"
"3334","habiles"
"3335","previos"
"3336","ipom"
"3337","debilidad"
"3338","dolar"
"3339","vincula"
"3340","consecuencias"
"3341","crisis"
"3342","hipotecaria"
"3343","hecho"
"3344","aumentar"
"3345","mayoria"
"3346","paridades"
"3347","internacionales"
"3348","incluyendo"
"3349","diferenciales"
"3350","interes"
"3351","pues"
"3352","pesosmoneda"
"3353","extranjera"
"3354","promabril"
"3355","reserva"
"3356","federal"
"3357","bajado"
"3358","forma"
"3359","agresiva"
"3360","tasa"
"3361","politica"
"3362","monetaria"
"3363","depreciacion"
"3364","dolar"
"3365","relaciona"
"3366","enormes"
"3367","desbalances"
"3368","globales"
"3369","observados"
"3370","mundo"
"3371","varios"
"3372","contexto"
"3373","perdida"
"3374","dolar"
"3375","respuesta"
"3376","esperada"
"3377","considerarse"
"3378","deficit"
"3379","cuenta"
"3380","corriente"
"3381","apreciacion"
"3382","peso"
"3383","coincidido"
"3384","elevado"
"3385","precio"
"3386","cobre"
"3387","significativa"
"3388","ganancia"
"3389","terminos"
"3390","intercambio"
"3391","economia"
"3392","pasado"
"3393","consejo"
"3394","anuncio"
"3395","programa"
"3396","aumento"
"3397","reservas"
"3398","internacionales"
"3399","incremento"
"3400","congruente"
"3401","evaluacion"
"3402","cambio"
"3403","ubicaba"
"3404","momento"
"3405","intervencion"
"3406","debajo"
"3407","prevaleceria"
"3408","vez"
"3409","condiciones"
"3410","reales"
"3411","financieras"
"3412","globales"
"3413","normalizaran"
"3414","intervencion"
"3415","moviles"
"3416","objetivo"
"3417","rango"
"3418","cambio"
"3419","banco"
"3420","compra"
"3421","reservas"
"3422","paridad"
"3423","pesodolar"
"3424","encontraria"
"3425","seguramente"
"3426","apreciado"
"3427","antecedente"
"3428","cambio"
"3429","nominal"
"3430","aumentado"
"3431","cerca"
"3432","comparando"
"3433","respecto"
"3434","intervencion"
"3435","cambio"
"3436","multilateral"
"3437","tco"
"3438","dolar"
"3439","mensual"
"3440","tcm"
"3441","tcm"
"3442","tcmx"
"3443","tcr"
"3444","tcr"
"3445","tco"
"3446","tcm"
"3447","tcm"
"3448","tcmx"
"3449","tcr"
"3450","tcr"
"3451","definicion"
"3452","glosario"
"3453","banco"
"3454","demanda"
"3455","agregada"
"3456","revisa"
"3457","evolucion"
"3458","reciente"
"3459","demanda"
"3460","interna"
"3461","externa"
"3462","contribucion"
"3463","crecimiento"
"3464","pib"
"3465","perspectivas"
"3466","corto"
"3467","fin"
"3468","examinar"
"3469","posibles"
"3470","presiones"
"3471","variacion"
"3472","inflacionarias"
"3473","mercados"
"3474","bienes"
"3475","servicios"
"3476","dinamica"
"3477","probable"
"3478","actividad"
"3479","demanda"
"3480","agregada"
"3481","cuarto"
"3482","actividad"
"3483","mostro"
"3484","dinamismo"
"3485","similar"
"3486","finalizando"
"3487","crecimiento"
"3488","va"
"3489","actividad"
"3490","acentuo"
"3491","debilidad"
"3492","observada"
"3493","segunda"
"3494","mitad"
"3495","influida"
"3496","significativa"
"3497","menor"
"3498","agregado"
"3499","sectores"
"3500","ligados"
"3501","recursos"
"3502","naturales"
"3503","perdida"
"3504","dinamismo"
"3505","sectores"
"3506","cuya"
"3507","actividad"
"3508","relacionada"
"3509","consumo"
"3510","demanda"
"3511","interna"
"3512","continuo"
"3513","creciendo"
"3514","fuerza"
"3515","crecimiento"
"3516","orden"
"3517","superando"
"3518","cifras"
"3519","exportaciones"
"3520","bienes"
"3521","servicios"
"3522","menos"
"3523","importaciones"
"3524","bienes"
"3525","primera"
"3526","mitad"
"3527","evolucion"
"3528","apoyo"
"3529","formacion"
"3530","servicios"
"3531","pib"
"3532","corresponde"
"3533","bruta"
"3534","capital"
"3535","fijo"
"3536","tras"
"3537","leve"
"3538","desaceleracion"
"3539","imacec"
"3540","publicados"
"3541","retomo"
"3542","variacion"
"3543","digitos"
"3544","banco"
"3545","pasado"
"3546","comienzos"
"3547","vez"
"3548","consumo"
"3549","privado"
"3550","desacelerado"
"3551","mediados"
"3552","tal"
"3553","anticipo"
"3554","ipom"
"3555","ello"
"3556","ocurrido"
"3557","escenario"
"3558","crecimiento"
"3559","masa"
"3560","salarial"
"3561","perdido"
"3562","dinamismo"
"3563","mediados"
"3564","mantiene"
"3565","variacion"
"3566","condiciones"
"3567","crediticias"
"3568","enfrentan"
"3569","hogar"
"3570","vuelto"
"3571","restrictivas"
"3572","variacion"
"3573","demanda"
"3574","agregada"
"3575","existencias"
"3576","acumulo"
"3577","pib"
"3578","dando"
"3579","cuenta"
"3580","leve"
"3581","ponderacion"
"3582","pib"
"3583","variacion"
"3584","desacumulacion"
"3585","respecto"
"3586","movil"
"3587","terminado"
"3588","previo"
"3589","demanda"
"3590","interna"
"3591","final"
"3592","descontada"
"3593","variacion"
"3594","existencias"
"3595","crecio"
"3596","pond"
"3597","cifra"
"3598","crecimiento"
"3599","pib"
"3600","manera"
"3601","demanda"
"3602","interna"
"3603","primero"
"3604","diferencia"
"3605","demanda"
"3606","final"
"3607","existencias"
"3608","pib"
"3609","demanda"
"3610","interna"
"3611","siguio"
"3612","obedeciendo"
"3613","gran"
"3614","medida"
"3615","importante"
"3616","fbcf"
"3617","dinamismo"
"3618","importaciones"
"3619","menor"
"3620","crecimiento"
"3621","exportaciones"
"3622","co"
"3623","resto"
"3624","consumo"
"3625","privado"
"3626","durable"
"3627","durable"
"3628","indicadores"
"3629","parciales"
"3630","anticipan"
"3631","demanda"
"3632","interna"
"3633","servicios"
"3634","continuara"
"3635","dinamica"
"3636","especialmente"
"3637","componente"
"3638","inversion"
"3639","apoyada"
"3640","consumo"
"3641","gobierno"
"3642","ve"
"3643","pib"
"3644","perspectivas"
"3645","extraen"
"3646","catastro"
"3647","inversion"
"3648","corporacion"
"3649","exportaciones"
"3650","bienes"
"3651","servicios"
"3652","importaciones"
"3653","bienes"
"3654","servicios"
"3655","desarrollo"
"3656","tecnologico"
"3657","bienes"
"3658","capital"
"3659","cbc"
"3660","trayectoria"
"3661","efectiva"
"3662","importaciones"
"3663","bienes"
"3664","capital"
"3665","pib"
"3666","variacion"
"3667","existencias"
"3668","pib"
"3669","acumulada"
"3670","cuatro"
"3671","trimestres"
"3672","banco"
"3673","obtiene"
"3674","multiplicar"
"3675","remuneraciones"
"3676","reales"
"3677","hora"
"3678","asalariados"
"3679","empleo"
"3680","asalariado"
"3681","horas"
"3682","efectivas"
"3683","politica"
"3684","monetaria"
"3685","consumo"
"3686","privado"
"3687","existencias"
"3688","importaciones"
"3689","bienes"
"3690","consumo"
"3691","segunda"
"3692","mitad"
"3693","consumo"
"3694","privado"
"3695","continuo"
"3696","dinamico"
"3697","expandiendose"
"3698","variacion"
"3699","inferiores"
"3700","primera"
"3701","mitad"
"3702","levemente"
"3703","superiores"
"3704","pib"
"3705","indicadores"
"3706","parciales"
"3707","arrojan"
"3708","desaceleracion"
"3709","crecimiento"
"3710","consumo"
"3711","evolucion"
"3712","mostrado"
"3713","componente"
"3714","demanda"
"3715","desaceleracion"
"3716","masa"
"3717","salarial"
"3718","variaciones"
"3719","anuales"
"3720","condiciones"
"3721","crediticias"
"3722","restrictivas"
"3723","pese"
"3724","importaciones"
"3725","categoria"
"3726","bienes"
"3727","continuan"
"3728","niveles"
"3729","altos"
"3730","dentro"
"3731","composicion"
"3732","destaca"
"3733","desaceleracion"
"3734","crecimiento"
"3735","consumo"
"3736","durable"
"3737","sigue"
"3738","niveles"
"3739","altos"
"3740","particular"
"3741","indicadores"
"3742","parciales"
"3743","cuenta"
"3744","banco"
"3745","crecimiento"
"3746","item"
"3747","consumo"
"3748","inferior"
"3749","compara"
"3750","aumento"
"3751","estima"
"3752","consumo"
"3753","habitual"
"3754","registrado"
"3755","tasa"
"3756","crecimiento"
"3757","cercana"
"3758","razon"
"3759","razon"
"3760","consumo"
"3761","durable"
"3762","consumo"
"3763","habitual"
"3764","consumo"
"3765","durable"
"3766","habitual"
"3767","continua"
"3768","aumentando"
"3769","reflejando"
"3770","acumulacion"
"3771","movil"
"3772","bienes"
"3773","durables"
"3774","alla"
"3775","esperado"
"3776","probablemente"
"3777","asociada"
"3778","caida"
"3779","precios"
"3780","relativos"
"3781","bienes"
"3782","durables"
"3783","posiblemente"
"3784","haberse"
"3785","intensificado"
"3786","apreciacion"
"3787","cambio"
"3788","expectativas"
"3789","consumidores"
"3790","tras"
"3791","leve"
"3792","recuperacion"
"3793","comienzos"
"3794","vuelto"
"3795","deteriorarse"
"3796","medidas"
"3797","percepcion"
"3798","economia"
"3799","ipec"
"3800","descendieron"
"3801","niveles"
"3802","debajo"
"3803","neutral"
"3804","destaca"
"3805","composicion"
"3806","percepcion"
"3807","respecto"
"3808","situacion"
"3809","economica"
"3810","pais"
"3811","proximos"
"3812","cinco"
"3813","ubica"
"3814","minimo"
"3815","existe"
"3816","indicador"
"3817","resultado"
"3818","similar"
"3819","entrega"
"3820","indicador"
"3821","reportado"
"3822","universidad"
"3823","consumo"
"3824","habitual"
"3825","consumo"
"3826","durable"
"3827","servicios"
"3828","riesgo"
"3829","respecto"
"3830","evolucion"
"3831","futura"
"3832","consumo"
"3833","incrementado"
"3834","disponible"
"3835","fecha"
"3836","hace"
"3837","prever"
"3838","continuara"
"3839","banco"
"3840","desacelerandose"
"3841","respondiendo"
"3842","escenario"
"3843","externo"
"3844","menos"
"3845","favorable"
"3846","menor"
"3847","crecimiento"
"3848","ingreso"
"3849","disponible"
"3850","proyecta"
"3851","incremento"
"3852","consumo"
"3853","alrededor"
"3854","percepcion"
"3855","consumidores"
"3856","variacion"
"3857","existencias"
"3858","totalizo"
"3859","pib"
"3860","medida"
"3861","indices"
"3862","respuestas"
"3863","positivas"
"3864","negativas"
"3865","precios"
"3866","constantes"
"3867","acumulacion"
"3868","similar"
"3869","antecedentes"
"3870","conocidos"
"3871","hacen"
"3872","prever"
"3873","aumento"
"3874","acumulacion"
"3875","existencias"
"3876","particular"
"3877","sostenido"
"3878","crecimiento"
"3879","importaciones"
"3880","menor"
"3881","dinamismo"
"3882","consumo"
"3883","formacion"
"3884","bruta"
"3885","capital"
"3886","fijo"
"3887","fbcf"
"3888","crecimiento"
"3889","inversion"
"3890","recobro"
"3891","fuerza"
"3892","formacion"
"3893","bruta"
"3894","capital"
"3895","fijo"
"3896","cerro"
"3897","crecimiento"
"3898","cercano"
"3899","pib"
"3900","precios"
"3901","constantes"
"3902","sectores"
"3903","destaca"
"3904","gran"
"3905","inversion"
"3906","proyectos"
"3907","energeticos"
"3908","mineros"
"3909","coherente"
"3910","precios"
"3911","altos"
"3912","persistentes"
"3913","observan"
"3914","areas"
"3915","negocios"
"3916","bajo"
"3917","indica"
"3918","optimismo"
"3919","pesimismo"
"3920","fbcf"
"3921","maquinaria"
"3922","equipo"
"3923","importante"
"3924","incremento"
"3925","fuentes"
"3926","adimark"
"3927","universidad"
"3928","tasa"
"3929","variacion"
"3930","cuarto"
"3931","reflejo"
"3932","trayectoria"
"3933","importaciones"
"3934","bienes"
"3935","capital"
"3936","principal"
"3937","demanda"
"3938","agregada"
"3939","referente"
"3940","aumentaron"
"3941","manera"
"3942","significativa"
"3943","dicho"
"3944","lapso"
"3945","formacion"
"3946","bruta"
"3947","capital"
"3948","fijo"
"3949","vez"
"3950","crecimiento"
"3951","inversion"
"3952","construccion"
"3953","obras"
"3954","pib"
"3955","movil"
"3956","ingenieria"
"3957","elevado"
"3958","evolucion"
"3959","puesto"
"3960","manifiesto"
"3961","aumento"
"3962","exhiben"
"3963","ventas"
"3964","insumos"
"3965","construccion"
"3966","despachos"
"3967","cemento"
"3968","hormigon"
"3969","va"
"3970","preferida"
"3971","financiamiento"
"3972","empresas"
"3973","banco"
"3974","cuyos"
"3975","prestamos"
"3976","comerciales"
"3977","crecido"
"3978","terminos"
"3979","nominales"
"3980","va"
"3981","diferencia"
"3982","anteriores"
"3983","financiamiento"
"3984","bonos"
"3985","presenta"
"3986","desaceleracion"
"3987","mediados"
"3988","deterioro"
"3989","mercados"
"3990","financieros"
"3991","externos"
"3992","aumento"
"3993","incertidumbre"
"3994","respecto"
"3995","repercusiones"
"3996","flujos"
"3997","fondos"
"3998","internos"
"3999","empresas"
"4000","siguieron"
"4001","altos"
"4002","primera"
"4003","particular"
"4004","rentabilidad"
"4005","sociedades"
"4006","banco"
"4007","anonimas"
"4008","reportan"
"4009","fecu"
"4010","medida"
"4011","utilidad"
"4012","ejercicio"
"4013","neta"
"4014","impuestos"
"4015","patrimonio"
"4016","movil"
"4017","levemente"
"4018","liderada"
"4019","empresas"
"4020","sector"
"4021","minero"
"4022","excluir"
"4023","sector"
"4024","rentabilidad"
"4025","desciende"
"4026","orden"
"4027","perspectivas"
"4028","empresasrios"
"4029","medidas"
"4030","imce"
"4031","importaciones"
"4032","bienes"
"4033","capital"
"4034","vaivenes"
"4035","mantienen"
"4036","optimista"
"4037","disponible"
"4038","primeros"
"4039","muestra"
"4040","favorable"
"4041","desempeno"
"4042","inversion"
"4043","mantuvo"
"4044","importaciones"
"4045","bienes"
"4046","capital"
"4047","registran"
"4048","consecutivo"
"4049","variacion"
"4050","corrientes"
"4051","ventas"
"4052","viviendas"
"4053","nuevas"
"4054","recuperado"
"4055","niveles"
"4056","haciendo"
"4057","disminuir"
"4058","necesarios"
"4059","agotar"
"4060","stock"
"4061","vigente"
"4062","catastro"
"4063","inversion"
"4064","obras"
"4065","ingenieria"
"4066","cbc"
"4067","indicado"
"4068","sigue"
"4069","dando"
"4070","cuenta"
"4071","realizacion"
"4072","importantes"
"4073","proyectos"
"4074","mineria"
"4075","energia"
"4076","bienio"
"4077","politica"
"4078","fiscal"
"4079","banco"
"4080","ejecucion"
"4081","presupuesto"
"4082","gobierno"
"4083","acumulo"
"4084","superavit"
"4085","pib"
"4086","compara"
"4087","finalizo"
"4088","fecha"
"4089","avance"
"4090","gasto"
"4091","distinto"
"4092","promedios"
"4093","historicos"
"4094","catastro"
"4095","inversion"
"4096","construccion"
"4097","ingenieria"
"4098","escenario"
"4099","ipom"
"4100","gasto"
"4101","fiscal"
"4102","seguira"
"4103","enmarcado"
"4104","dentro"
"4105","regla"
"4106","superavit"
"4107","estructural"
"4108","pib"
"4109","acuerdo"
"4110","presupuesto"
"4111","aprobado"
"4112","congreso"
"4113","gasto"
"4114","fiscal"
"4115","crecera"
"4116","tasa"
"4117","terminara"
"4118","balance"
"4119","pib"
"4120","cifras"
"4121","diferentes"
"4122","gasto"
"4123","efectivo"
"4124","nuevos"
"4125","supuestos"
"4126","escenario"
"4127","macroeconomico"
"4128","exportaciones"
"4129","importaciones"
"4130","gran"
"4131","menor"
"4132","crecimiento"
"4133","pib"
"4134","respondio"
"4135","comportamiento"
"4136","demanda"
"4137","externa"
"4138","neta"
"4139","balanza"
"4140","comercial"
"4141","cerro"
"4142","saldo"
"4143","superando"
"4144","cifra"
"4145","excluye"
"4146","sectores"
"4147","inmobiliario"
"4148","telecomunicaciones"
"4149","industrial"
"4150","anteriores"
"4151","obedeciendo"
"4152","altos"
"4153","precios"
"4154","registrados"
"4155","estimado"
"4156","f"
"4157","proyectado"
"4158","productos"
"4159","exportados"
"4160","corporacion"
"4161","desarrollo"
"4162","tecnologico"
"4163","bienes"
"4164","capital"
"4165","politica"
"4166","monetaria"
"4167","exportaciones"
"4168","fob"
"4169","llego"
"4170","equivalente"
"4171","variacion"
"4172","casi"
"4173","volumen"
"4174","exportado"
"4175","continuo"
"4176","aumentando"
"4177","alcanzando"
"4178","crecimiento"
"4179","superior"
"4180","alcanzo"
"4181","incremento"
"4182","volumenes"
"4183","generalizado"
"4184","distintas"
"4185","categorias"
"4186","exportadas"
"4187","sectores"
"4188","exportadores"
"4189","industriales"
"4190","distintos"
"4191","materias"
"4192","primas"
"4193","mostraron"
"4194","descenso"
"4195","crecimiento"
"4196","volumen"
"4197","exportado"
"4198","afectadas"
"4199","gran"
"4200","medida"
"4201","menores"
"4202","envios"
"4203","metanol"
"4204","comercio"
"4205","exterior"
"4206","exportaciones"
"4207","variacion"
"4208","mineras"
"4209","industriales"
"4210","agricolas"
"4211","vol"
"4212","precio"
"4213","vol"
"4214","precio"
"4215","vol"
"4216","precio"
"4217","vol"
"4218","precio"
"4219","importaciones"
"4220","variacion"
"4221","consumo"
"4222","capital"
"4223","intermedias"
"4224","vol"
"4225","precio"
"4226","vol"
"4227","precio"
"4228","vol"
"4229","precio"
"4230","vol"
"4231","precio"
"4232","banco"
"4233","crecimiento"
"4234","volumen"
"4235","exportado"
"4236","bastante"
"4237","menor"
"4238","respecto"
"4239","precedente"
"4240","variaciones"
"4241","practicamente"
"4242","nulas"
"4243","envios"
"4244","mineros"
"4245","industriales"
"4246","envios"
"4247","agricolas"
"4248","recuperaron"
"4249","dinamismo"
"4250","respecto"
"4251","previo"
"4252","cayeron"
"4253","consecuencia"
"4254","heladas"
"4255","importaciones"
"4256","cif"
"4257","crecimiento"
"4258","destaco"
"4259","incremento"
"4260","importaciones"
"4261","bienes"
"4262","capital"
"4263","asociadas"
"4264","inversiones"
"4265","realizando"
"4266","sectores"
"4267","electrico"
"4268","minero"
"4269","consumo"
"4270","importaciones"
"4271","intermedias"
"4272","alto"
"4273","crecimiento"
"4274","determinado"
"4275","gran"
"4276","medida"
"4277","demanda"
"4278","combustibles"
"4279","falta"
"4280","gas"
"4281","natural"
"4282","desfavorables"
"4283","condiciones"
"4284","hidrologicas"
"4285","va"
"4286","importaciones"
"4287","seguido"
"4288","aumentando"
"4289","alcanzando"
"4290","variacion"
"4291","orden"
"4292","puesto"
"4293","siguen"
"4294","vigentes"
"4295","condiciones"
"4296","hicieron"
"4297","aumentar"
"4298","internaciones"
"4299","combustibles"
"4300","componente"
"4301","continuado"
"4302","relevante"
"4303","crecimiento"
"4304","cercanas"
"4305","corrientes"
"4306","cuenta"
"4307","corriente"
"4308","balanza"
"4309","pagos"
"4310","acumulo"
"4311","superavit"
"4312","equivale"
"4313","pib"
"4314","preve"
"4315","cuenta"
"4316","corriente"
"4317","balanza"
"4318","pagos"
"4319","acumulara"
"4320","deficit"
"4321","pib"
"4322","actividad"
"4323","mercado"
"4324","laboral"
"4325","revisa"
"4326","evolucion"
"4327","pib"
"4328","sectores"
"4329","producto"
"4330","interno"
"4331","bruto"
"4332","origen"
"4333","evolucion"
"4334","empleo"
"4335","objetivo"
"4336","evaluar"
"4337","presiones"
"4338","ponderacion"
"4339","pib"
"4340","crecimiento"
"4341","precios"
"4342","mercados"
"4343","bienes"
"4344","factores"
"4345","perspectivas"
"4346","pond"
"4347","corto"
"4348","actividad"
"4349","agropecuariosilvicola"
"4350","pib"
"4351","pesca"
"4352","mineria"
"4353","industria"
"4354","ega"
"4355","actividad"
"4356","crecio"
"4357","variaciones"
"4358","positivas"
"4359","casi"
"4360","construccion"
"4361","comercio"
"4362","sectores"
"4363","productivos"
"4364","excepto"
"4365","pesca"
"4366","electricidad"
"4367","gas"
"4368","agua"
"4369","transporte"
"4370","ega"
"4371","afectado"
"4372","restricciones"
"4373","envios"
"4374","gas"
"4375","comunicaciones"
"4376","servicios"
"4377","argentina"
"4378","desfavorables"
"4379","condiciones"
"4380","hidrologicas"
"4381","alto"
"4382","precio"
"4383","petroleo"
"4384","pib"
"4385","recursos"
"4386","naturales"
"4387","cayo"
"4388","pib"
"4389","rrnn"
"4390","resto"
"4391","resto"
"4392","sectores"
"4393","crecio"
"4394","perfil"
"4395","trimestral"
"4396","crecimiento"
"4397","pib"
"4398","actividad"
"4399","similar"
"4400","creciendo"
"4401","marcada"
"4402","desaceleracion"
"4403","restaurantes"
"4404","hoteles"
"4405","crecimiento"
"4406","determinado"
"4407","definicion"
"4408","glosario"
"4409","pib"
"4410","corresponde"
"4411","suma"
"4412","pib"
"4413","recursos"
"4414","naturales"
"4415","significativa"
"4416","caida"
"4417","pib"
"4418","recursos"
"4419","naturales"
"4420","menor"
"4421","pib"
"4422","resto"
"4423","iva"
"4424","neto"
"4425","recaudado"
"4426","derechos"
"4427","importaciones"
"4428","menos"
"4429","dinamismo"
"4430","pib"
"4431","resto"
"4432","sectores"
"4433","debilidad"
"4434","actividad"
"4435","imputaciones"
"4436","bancaria"
"4437","segunda"
"4438","pasado"
"4439","acentuado"
"4440","va"
"4441","detras"
"4442","banco"
"4443","evolucion"
"4444","encuentra"
"4445","impacto"
"4446","mayores"
"4447","costos"
"4448","energeticos"
"4449","perdida"
"4450","dinamismo"
"4451","sectores"
"4452","economicos"
"4453","ligados"
"4454","consumo"
"4455","estima"
"4456","crecimiento"
"4457","actividad"
"4458","economica"
"4459","inferior"
"4460","precedente"
"4461","hecho"
"4462","considerar"
"4463","imacec"
"4464","publicados"
"4465","crecimiento"
"4466","pib"
"4467","producto"
"4468","interno"
"4469","bruto"
"4470","contribucion"
"4471","crecimiento"
"4472","pib"
"4473","preve"
"4474","pib"
"4475","crecera"
"4476","balance"
"4477","riesgo"
"4478","sesgado"
"4479","baja"
"4480","rango"
"4481","inferior"
"4482","considerado"
"4483","principios"
"4484","responde"
"4485","deterioro"
"4486","experimentado"
"4487","escenario"
"4488","externo"
"4489","evolucion"
"4490","esperada"
"4491","costos"
"4492","energia"
"4493","condiciones"
"4494","hidrologicas"
"4495","pib"
"4496","recursos"
"4497","naturales"
"4498","menor"
"4499","produccion"
"4500","sectores"
"4501","ligados"
"4502","recursos"
"4503","naturales"
"4504","mineria"
"4505","ega"
"4506","pesca"
"4507","jugo"
"4508","rol"
"4509","preponderante"
"4510","menor"
"4511","crecimiento"
"4512","economia"
"4513","segunda"
"4514","mitad"
"4515","aporte"
"4516","negativo"
"4517","pib"
"4518","intensifico"
"4519","pib"
"4520","recursos"
"4521","naturales"
"4522","cayo"
"4523","determinado"
"4524","caida"
"4525","produccion"
"4526","ega"
"4527","pib"
"4528","corresponde"
"4529","sumo"
"4530","mineria"
"4531","pesca"
"4532","menor"
"4533","actividad"
"4534","imacec"
"4535","publicados"
"4536","banco"
"4537","acuerdo"
"4538","divulgacion"
"4539","habitual"
"4540","cuentas"
"4541","nacionales"
"4542","trimestrales"
"4543","publicara"
"4544","primera"
"4545","estimacion"
"4546","pib"
"4547","politica"
"4548","monetaria"
"4549","mineria"
"4550","obedece"
"4551","menores"
"4552","leyes"
"4553","metal"
"4554","extraido"
"4555","mermas"
"4556","productivas"
"4557","generacion"
"4558","energia"
"4559","electrica"
"4560","ocasionadas"
"4561","problemas"
"4562","operativos"
"4563","minas"
"4564","pesca"
"4565","variacion"
"4566","variacion"
"4567","negativa"
"4568","actividad"
"4569","responde"
"4570","menor"
"4571","produccion"
"4572","centros"
"4573","cultivo"
"4574","especial"
"4575","salmones"
"4576","segunda"
"4577","mitad"
"4578","menores"
"4579","capturas"
"4580","pesca"
"4581","extractiva"
"4582","compenso"
"4583","importante"
"4584","dinamismo"
"4585","produccion"
"4586","algas"
"4587","conocida"
"4588","indica"
"4589","actividad"
"4590","minera"
"4591","siguio"
"4592","consecutivo"
"4593","variacion"
"4594","negativas"
"4595","nuevamente"
"4596","problemas"
"4597","operativos"
"4598","empresas"
"4599","sector"
"4600","aporte"
"4601","negativo"
"4602","sector"
"4603","pib"
"4604","prolongaria"
"4605","vez"
"4606","impacto"
"4607","negativo"
"4608","conflictos"
"4609","laborales"
"4610","solo"
"4611","superaria"
"4612","segunda"
"4613","entren"
"4614","funcionamiento"
"4615","nuevas"
"4616","ampliaciones"
"4617","capacidad"
"4618","ega"
"4619","continuaria"
"4620","variaciones"
"4621","anuales"
"4622","negativas"
"4623","seguirian"
"4624","centro"
"4625","despacho"
"4626","economico"
"4627","carga"
"4628","cdec"
"4629","explicadas"
"4630","composicion"
"4631","produccion"
"4632","sector"
"4633","electrico"
"4634","escenario"
"4635","condiciones"
"4636","hidrologicas"
"4637","significativamente"
"4638","distintas"
"4639","observadas"
"4640","ello"
"4641","aporte"
"4642","produccion"
"4643","industrial"
"4644","agregado"
"4645","generacion"
"4646","electrica"
"4647","pib"
"4648","seguira"
"4649","negativo"
"4650","variacion"
"4651","movil"
"4652","resta"
"4653","luego"
"4654","mostrar"
"4655","cifras"
"4656","positivas"
"4657","trimestral"
"4658","desestacionalizadas"
"4659","crecimiento"
"4660","esperado"
"4661","energia"
"4662","producida"
"4663","pib"
"4664","resto"
"4665","sectores"
"4666","debilidad"
"4667","actividad"
"4668","recursos"
"4669","naturales"
"4670","agrego"
"4671","bajo"
"4672","dinamismo"
"4673","restantes"
"4674","sectores"
"4675","pib"
"4676","finalizo"
"4677","crecimiento"
"4678","pib"
"4679","resto"
"4680","sectores"
