"","x"
"3165","mes"
"3166","tras"
"3167","caida"
"3168","transitoria"
"3169","importaciones"
"3170","bienes"
"3171","descontada"
"3172","estacionalidad"
"3173","continuado"
"3174","tendencia"
"3175","ascendente"
"3176","alcanzando"
"3177","nominal"
"3178","peak"
"3179","historico"
"3180","serie"
"3181","desestacionalizada"
"3182","banco"
"3183","politica"
"3184","monetaria"
"3185","fbcf"
"3186","edificacion"
"3187","obras"
"3188","ingenieria"
"3189","crecio"
"3190","mercado"
"3191","inmobiliario"
"3192","gran"
"3193","santiago"
"3194","cuarto"
"3195","velocidad"
"3196","expansion"
"3197","viviendas"
"3198","indicadores"
"3199","parciales"
"3200","sector"
"3201","construccion"
"3202","cuenta"
"3203","panorama"
"3204","oferta"
"3205","viviendas"
"3206","venta"
"3207","viviendas"
"3208","favorable"
"3209","despachos"
"3210","cemento"
"3211","permisos"
"3212","edificacion"
"3213","empleo"
"3214","agotar"
"3215","stock"
"3216","mostraron"
"3217","nuevo"
"3218","repunte"
"3219","despachos"
"3220","materiales"
"3221","disminuyeron"
"3222","levemente"
"3223","mantienen"
"3224","niveles"
"3225","elevados"
"3226","vez"
"3227","ventas"
"3228","demanda"
"3229","viviendas"
"3230","nuevas"
"3231","siguen"
"3232","creciendo"
"3233","suma"
"3234","diversas"
"3235","fuentes"
"3236","casuistica"
"3237","coinciden"
"3238","demanda"
"3239","viviendas"
"3240","elevada"
"3241","subsector"
"3242","obras"
"3243","ingenieria"
"3244","crecio"
"3245","marginalmente"
"3246","gracias"
"3247","inversion"
"3248","proyectos"
"3249","mineros"
"3250","estatales"
"3251","infraestructura"
"3252","publica"
"3253","forestales"
"3254","efectos"
"3255","positivos"
"3256","atenuados"
"3257","menor"
"3258","inversion"
"3259","mineria"
"3260","privada"
"3261","sector"
"3262","energia"
"3263","explicada"
"3264","postergacion"
"3265","proyectos"
"3266","finalizacion"
"3267","perspectivas"
"3268","inversion"
"3269","mixtas"
"3270","expectativas"
"3271","recogidas"
"3272","movil"
"3273","trimestral"
"3274","desestacionalizadas"
"3275","imce"
"3276","mantienen"
"3277","niveles"
"3278","optimistas"
"3279","agregado"
"3280","fuentes"
"3281","banco"
"3282","camara"
"3283","construccion"
"3284","disminuido"
"3285","respecto"
"3286","hace"
"3287","lado"
"3288","maquinaria"
"3289","equipos"
"3290","reposicion"
"3291","capital"
"3292","luego"
"3293","recesion"
"3294","f"
"3295","cuenta"
"3296","efecto"
"3297","inversion"
"3298","catastro"
"3299","inversion"
"3300","construccion"
"3301","ingenieria"
"3302","cambios"
"3303","escenario"
"3304","externo"
"3305","escenario"
"3306","componente"
"3307","moderara"
"3308","dinamismo"
"3309","venidero"
"3310","lado"
"3311","construccion"
"3312","expectativas"
"3313","sectoriales"
"3314","favorables"
"3315","menciono"
"3316","ciertos"
"3317","sectores"
"3318","percibe"
"3319","alta"
"3320","demanda"
"3321","viviendas"
"3322","obstante"
"3323","catastro"
"3324","inversion"
"3325","corporacion"
"3326","bienes"
"3327","capital"
"3328","cbc"
"3329","ajusto"
"3330","baja"
"3331","inversion"
"3332","construccion"
"3333","ingenieria"
"3334","prevista"
"3335","cuatrienio"
"3336","desplazamiento"
"3337","proyectos"
"3338","alla"
"3339","ajuste"
"3340","debe"
"3341","inversion"
"3342","proyectos"
"3343","ligados"
"3344","sectores"
"3345","energia"
"3346","obras"
"3347","publicas"
"3348","mineria"
"3349","distintas"
"3350","fuentes"
"3351","cuenta"
"3352","importantes"
"3353","proyectos"
"3354","ejecucion"
"3355","carpeta"
"3356","varias"
"3357","regiones"
"3358","cuanto"
"3359","inventarios"
"3360","destaco"
"3361","alta"
"3362","f"
"3363","f"
"3364","f"
"3365","f"
"3366","estimado"
"3367","acumulacion"
"3368","existencia"
"3369","movil"
"3370","finalizado"
"3371","citado"
"3372","f"
"3373","proyectado"
"3374","cifra"
"3375","registrada"
"3376","fenomeno"
"3377","excluye"
"3378","sectores"
"3379","telecomunicaciones"
"3380","industria"
"3381","inmobiliario"
"3382","deber"
"3383","proceso"
"3384","natural"
"3385","recuperacion"
"3386","inventarios"
"3387","fuentes"
"3388","banco"
"3389","corporacion"
"3390","bienes"
"3391","capital"
"3392","luego"
"3393","recesion"
"3394","f"
"3395","respecto"
"3396","gasto"
"3397","publico"
"3398","acuerdo"
"3399","ejecucion"
"3400","presupuestaria"
"3401","gasto"
"3402","disminuyo"
"3403","gran"
"3404","disminucion"
"3405","concentro"
"3406","dada"
"3407","conocer"
"3408","direccion"
"3409","presupuestos"
"3410","gasto"
"3411","deberia"
"3412","crecer"
"3413","terminar"
"3414","crecimiento"
"3415","precios"
"3416","costos"
"3417","analiza"
"3418","evolucion"
"3419","reciente"
"3420","principales"
"3421","inflacion"
"3422","ipc"
"3423","ipcx"
"3424","ipcx"
"3425","componentes"
"3426","inflacion"
"3427","costos"
"3428","identificando"
"3429","diferentes"
"3430","fuentes"
"3431","variacion"
"3432","presiones"
"3433","inflacionarias"
"3434","coyuntura"
"3435","probable"
"3436","evolucion"
"3437","futura"
"3438","ipc"
"3439","ipcx"
"3440","ipcx"
"3441","evolucion"
"3442","reciente"
"3443","inflacion"
"3444","inflacion"
"3445","oscilado"
"3446","incremento"
"3447","medida"
"3448","subyacente"
"3449","ipcx"
"3450","aumentado"
"3451","siguen"
"3452","contenidas"
"3453","panorama"
"3454","inflacionario"
"3455","seguido"
"3456","caracterizando"
"3457","acotado"
"3458","traspaso"
"3459","internacionales"
"3460","precios"
"3461","alimentos"
"3462","mercado"
"3463","modo"
"3464","propagacion"
"3465","incrementos"
"3466","observados"
"3467","precios"
"3468","combustibles"
"3469","ido"
"3470","acorde"
"3471","previsto"
"3472","elementos"
"3473","propias"
"3474","acciones"
"3475","politica"
"3476","monetaria"
"3477","consejo"
"3478","propiciado"
"3479","descenso"
"3480","expectativas"
"3481","inflacion"
"3482","fecha"
"3483","cambio"
"3484","escenario"
"3485","definicion"
"3486","glosario"
"3487","externo"
"3488","ocurrido"
"3489","comienzos"
"3490","impulsado"
"3491","descenso"
"3492","instituto"
"3493","nacional"
"3494","expectativas"
"3495","inflacion"
"3496","mayoria"
"3497","expectativas"
"3498","privadas"
"3499","proyeccion"
"3500","contenida"
"3501","escenario"
"3502","ipom"
"3503","consideran"
"3504","inflacion"
"3505","cerrara"
"3506","comparado"
"3507","cerca"
"3508","preveia"
"3509","incidencias"
"3510","inflacion"
"3511","ipc"
"3512","ipc"
"3513","acumulo"
"3514","incremento"
"3515","ipcx"
"3516","aumento"
"3517","ipcx"
"3518","subio"
"3519","resto"
"3520","inflacion"
"3521","mensual"
"3522","continuado"
"3523","marcada"
"3524","alimentos"
"3525","frutas"
"3526","verduras"
"3527","frescas"
"3528","combustibles"
"3529","mayores"
"3530","precios"
"3531","alimentos"
"3532","servicios"
"3533","basicos"
"3534","menor"
"3535","medida"
"3536","factores"
"3537","puntuales"
"3538","cuanto"
"3539","resto"
"3540","productos"
"3541","canasta"
"3542","aprecian"
"3543","movimientos"
"3544","precios"
"3545","distintos"
"3546","habitual"
"3547","variacion"
"3548","diversas"
"3549","medidas"
"3550","inflacion"
"3551","menor"
"3552","estimada"
"3553","gran"
"3554","factores"
"3555","especificos"
"3556","ejemplo"
"3557","precio"
"3558","carne"
"3559","diferencia"
"3560","previsto"
"3561","observa"
"3562","precios"
"3563","internacionales"
"3564","descendio"
"3565","ello"
"3566","suman"
"3567","tarifas"
"3568","transporte"
"3569","interurbano"
"3570","electricidad"
"3571","debajo"
"3572","esperado"
"3573","combustibles"
"3574","alimentos"
"3575","continuaron"
"3576","explicando"
"3577","terceras"
"3578","partes"
"3579","incremento"
"3580","ipc"
"3581","parentesis"
"3582","participaciones"
"3583","canasta"
"3584","ipc"
"3585","fuentes"
"3586","banco"
"3587","instituto"
"3588","nacional"
"3589","politica"
"3590","monetaria"
"3591","precio"
"3592","semanal"
"3593","gasolina"
"3594","indicadores"
"3595","inflacion"
"3596","variacion"
"3597","precio"
"3598","referencia"
"3599","enap"
"3600","precio"
"3601","paridad"
"3602","cne"
"3603","ipc"
"3604","ipcx"
"3605","ipcx"
"3606","ipcx"
"3607","ipc"
"3608","ipct"
"3609","ipcnt"
"3610","ipcb"
"3611","ipcs"
"3612","alimentos"
"3613","alimentos"
"3614","energia"
"3615","fuentes"
"3616","comision"
"3617","nacional"
"3618","energia"
"3619","cne"
"3620","empresas"
"3621","nacional"
"3622","petroleo"
"3623","enap"
"3624","precios"
"3625","alimentos"
"3626","variacion"
"3627","mensual"
"3628","definicion"
"3629","glosario"
"3630","ipc"
"3631","alimentos"
"3632","ipcx"
"3633","alimentos"
"3634","fuentes"
"3635","banco"
"3636","instituto"
"3637","nacional"
"3638","precios"
"3639","combustibles"
"3640","locales"
"3641","mantuvieron"
"3642","practicamente"
"3643","cambios"
"3644","principios"
"3645","variacion"
"3646","acumulada"
"3647","ocurrio"
"3648","precio"
"3649","petroleo"
"3650","wti"
"3651","mantuvo"
"3652","barril"
"3653","gran"
"3654","precios"
"3655","derivados"
"3656","mercados"
"3657","externos"
"3658","comportamientos"
"3659","similares"
"3660","mercado"
"3661","mantencion"
"3662","precios"
"3663","internacionales"
"3664","combustibles"
"3665","cambio"
"3666","parametros"
"3667","sistema"
"3668","proteccion"
"3669","contribuyente"
"3670","sipco"
"3671","variaciones"
"3672","precios"
"3673","combustibles"
"3674","fuentes"
"3675","banco"
"3676","instituto"
"3677","nacional"
"3678","comienzos"
"3679","hicieron"
"3680","dicho"
"3681","sistema"
"3682","entrara"
"3683","operacion"
"3684","novedades"
"3685","escenario"
"3686","internacional"
"3687","provocaron"
"3688","caida"
"3689","importante"
"3690","precio"
"3691","petroleo"
"3692","derivados"
"3693","comienzos"
"3694","precios"
"3695","carne"
"3696","mercado"
"3697","externo"
"3698","revirtiendo"
"3699","parcialmente"
"3700","ultimas"
"3701","semanas"
"3702","barril"
"3703","petroleo"
"3704","wti"
"3705","paso"
"3706","debajo"
"3707","carne"
"3708","fao"
"3709","carne"
"3710","fao"
"3711","clp"
"3712","ipom"
"3713","caida"
"3714","reciente"
"3715","precio"
"3716","internacional"
"3717","ipc"
"3718","carne"
"3719","combustibles"
"3720","efecto"
"3721","negativo"
"3722","inflacion"
"3723","corto"
"3724","principales"
"3725","elementos"
"3726","explican"
"3727","caida"
"3728","expectativas"
"3729","inflacion"
"3730","privadas"
"3731","contenidas"
"3732","escenario"
"3733","ipom"
"3734","inflacion"
"3735","ipc"
"3736","menor"
"3737","previsto"
"3738","diferencia"
"3739","explican"
"3740","escenario"
"3741","menor"
"3742","inflacion"
"3743","combustibles"
"3744","precios"
"3745","alimentos"
"3746","considerados"
"3747","ipc"
"3748","continuado"
"3749","aumentando"
"3750","embargo"
"3751","ritmo"
"3752","incremento"
"3753","ido"
"3754","moderando"
"3755","mercados"
"3756","internacionales"
"3757","precios"
"3758","alimentos"
"3759","grandes"
"3760","cambios"
"3761","fuentes"
"3762","banco"
"3763","instituto"
"3764","nacional"
"3765","excepcion"
"3766","precios"
"3767","productos"
"3768","agricolas"
"3769","subido"
"3770","sucedio"
"3771","apreciacion"
"3772","peso"
"3773","atenuado"
"3774","precios"
"3775","costos"
"3776","precios"
"3777","internacionales"
"3778","bien"
"3779","notorio"
"3780","distribucion"
"3781","alimentos"
"3782","ipcx"
"3783","carne"
"3784","cuyos"
"3785","precios"
"3786","locales"
"3787","descendido"
"3788","acorde"
"3789","precios"
"3790","frecuencia"
"3791","variacion"
"3792","mensual"
"3793","internacionales"
"3794","deflactados"
"3795","alimentos"
"3796","registraba"
"3797","importantes"
"3798","productos"
"3799","redujo"
"3800","aumentos"
"3801","precios"
"3802","menor"
"3803","magnitud"
"3804","observar"
"3805","distribucion"
"3806","variacion"
"3807","mensual"
"3808","precios"
"3809","canasta"
"3810","alimentos"
"3811","ipcx"
"3812","muestra"
"3813","masa"
"3814","desplazada"
"3815","izquierda"
"3816","respecto"
"3817","items"
"3818","incidencia"
"3819","importante"
"3820","inflacion"
"3821","servicios"
"3822","salud"
"3823","tarifas"
"3824","transporte"
"3825","electricidad"
"3826","equipamiento"
"3827","vivienda"
"3828","vestuario"
"3829","siguieron"
"3830","mostrando"
"3831","caidas"
"3832","precios"
"3833","resto"
"3834","precios"
"3835","apreciaron"
"3836","movimientos"
"3837","relevancia"
"3838","pudieran"
"3839","indicar"
"3840","cambio"
"3841","fuentes"
"3842","banco"
"3843","instituto"
"3844","nacional"
"3845","comportamiento"
"3846","inflacion"
"3847","presiones"
"3848","inflacionarias"
"3849","provenientes"
"3850","inflacion"
"3851","importada"
"3852","siguen"
"3853","unitario"
"3854","importaciones"
"3855","bienes"
"3856","contenidas"
"3857","cambio"
"3858","vaivenes"
"3859","apreciado"
"3860","respecto"
"3861","consumo"
"3862","atras"
"3863","precios"
"3864","externos"
"3865","bienes"
"3866","importados"
"3867","presentan"
"3868","variacion"
"3869","variacion"
"3870","anuales"
"3871","estables"
"3872","medio"
"3873","unitario"
"3874","importaciones"
"3875","ivum"
"3876","bienes"
"3877","consumo"
"3878","medido"
"3879","continua"
"3880","creciendo"
"3881","mediados"
"3882","medidos"
"3883","precios"
"3884","reducen"
"3885","lapso"
"3886","anotando"
"3887","variacion"
"3888","cambiado"
"3889","evaluacion"
"3890","presiones"
"3891","inflacionarias"
"3892","provenientes"
"3893","mercado"
"3894","laboral"
"3895","continua"
"3896","mostrando"
"3897","signos"
"3898","estrechez"
"3899","dinamismo"
"3900","sigue"
"3901","sosteniendo"
"3902","actividad"
"3903","demanda"
"3904","hacen"
"3905","costos"
"3906","laborales"
"3907","unitarios"
"3908","crezcan"
"3909","acordes"
"3910","meta"
"3911","inflacion"
"3912","evolucion"
"3913","mercado"
"3914","laboral"
"3915","impacto"
"3916","presiones"
"3917","inflacionarias"
"3918","riesgo"
"3919","sigue"
"3920","presente"
"3921","escenario"
"3922","banco"
"3923","indicadores"
"3924","parciales"
"3925","margenes"
"3926","mantienen"
"3927","elevados"
"3928","cifras"
"3929","obtenidas"
"3930","fecu"
"3931","margenes"
"3932","explotacion"
"3933","comercio"
"3934","ponderado"
"3935","ingresos"
"3936","ventas"
"3937","sigue"
"3938","niveles"
"3939","pasado"
"3940","incluso"
"3941","encima"
"3942","margen"
"3943","explotacion"
"3944","comercio"
"3945","diez"
"3946","ello"
"3947","aumentado"
"3948","razon"
"3949","costo"
"3950","insumos"
"3951","particular"
"3952","mano"
"3953","obra"
"3954","trimestral"
"3955","movil"
"3956","perspectivas"
"3957","inflacion"
"3958","corto"
"3959","cambio"
"3960","escenario"
"3961","externo"
"3962","reducido"
"3963","panorama"
"3964","inflacionario"
"3965","corto"
"3966","indico"
"3967","variacion"
"3968","inflacion"
"3969","menor"
"3970","prevista"
"3971","efecto"
"3972","menor"
"3973","precio"
"3974","combustibles"
"3975","ipcx"
"3976","estima"
"3977","tasa"
"3978","incremento"
"3979","convergera"
"3980","inercia"
"3981","comienzos"
"3982","cuarto"
"3983","principal"
"3984","factor"
"3985","detras"
"3986","cambio"
"3987","ajustes"
"3988","precios"
"3989","especificos"
"3990","particular"
"3991","transporte"
"3992","precios"
"3993","alimentos"
"3994","continuaran"
"3995","subiendo"
"3996","anuales"
"3997","similares"
"3998","previos"
"3999","cambios"
"4000","tarifarios"
"4001","electricidad"
"4002","razon"
"4003","utilidad"
"4004","bruta"
"4005","ingresos"
"4006","ventas"
"4007","cuatro"
"4008","empresas"
"4009","participacion"
"4010","comercio"
"4011","ponderado"
"4012","menor"
"4013","precio"
"4014","carne"
"4015","ubicaran"
"4016","ipcx"
"4017","cerca"
"4018","ingresos"
"4019","venta"
"4020","fuentes"
"4021","banco"
"4022","politica"
"4023","monetaria"
"4024","expectativas"
"4025","inflacion"
"4026","privadas"
"4027","ajustado"
"4028","baja"
"4029","expectativas"
"4030","inflacion"
"4031","escenario"
"4032","menor"
"4033","inflacion"
"4034","corto"
"4035","especialmente"
"4036","descenso"
"4037","encuestas"
"4038","eee"
"4039","eof"
"4040","compensacion"
"4041","inflacionaria"
"4042","precio"
"4043","petroleo"
"4044","ello"
"4045","sumado"
"4046","efecto"
"4047","aumentos"
"4048","tpm"
"4049","forward"
"4050","swap"
"4051","movil"
"4052","semanal"
"4053","cambios"
"4054","escenario"
"4055","economico"
"4056","provocado"
"4057","reduccion"
"4058","expectativas"
"4059","mediano"
"4060","aquellas"
"4061","derivan"
"4062","eof"
"4063","eee"
"4064","eof"
"4065","encuestas"
"4066","analistas"
"4067","operadores"
"4068","financieros"
"4069","redujeron"
"4070","eee"
"4071","eee"
"4072","plazos"
"4073","inflacion"
"4074","esperada"
"4075","obtenia"
"4076","encuesta"
"4077","operadores"
"4078","financieros"
"4079","eof"
"4080","ubicaba"
"4081","descendio"
"4082","encuesta"
"4083","segunda"
"4084","quincena"
"4085","lapso"
"4086","inflacion"
"4087","esperada"
"4088","paso"
"4089","misma"
"4090","encuesta"
"4091","expectativas"
"4092","inflacion"
"4093","encuesta"
"4094","expectativas"
"4095","economicas"
"4096","eee"
"4097","cayeron"
"4098","lapso"
"4099","mantuvo"
"4100","encuestas"
"4101","consumidores"
"4102","descenso"
"4103","personas"
"4104","cree"
"4105","inflacion"
"4106","subira"
"4107","proximos"
"4108","doce"
"4109","medido"
"4110","percepcion"
"4111","economica"
"4112","ipec"
"4113","bajo"
"4114","eof"
"4115","encuesta"
"4116","primera"
"4117","quincena"
"4118","mes"
"4119","excepto"
"4120","dato"
"4121","encuesta"
"4122","segunda"
"4123","quincena"
"4124","mes"
"4125","expectativas"
"4126","inflacion"
"4127","derivan"
"4128","compensaciones"
"4129","banco"
"4130","inflacionarias"
"4131","tras"
"4132","mantenerse"
"4133","relativamente"
"4134","estables"
"4135","ipom"
"4136","comenzaron"
"4137","descender"
"4138","caida"
"4139","hizo"
"4140","marcada"
"4141","primeros"
"4142","dio"
"4143","fuerza"
"4144","compensaciones"
"4145","corto"
"4146","compensacion"
"4147","inflacionaria"
"4148","forward"
"4149","deriva"
"4150","swaps"
"4151","camara"
"4152","bajo"
"4153","ubicaba"
"4154","expectativas"
"4155","redujeron"
"4156","ipom"
"4157","expectativas"
"4158","trayectoria"
"4159","descendente"
"4160","pasan"
"4161","escenarios"
"4162","inflacion"
"4163","presenta"
"4164","evaluacion"
"4165","consejo"
"4166","perspectivas"
"4167","supuestos"
"4168","escenario"
"4169","internacional"
"4170","economia"
"4171","proximos"
"4172","incluyendo"
"4173","analisis"
"4174","realizado"
"4175","entregan"
"4176","proyecciones"
"4177","trayectorias"
"4178","f"
"4179","f"
"4180","f"
"4181","probables"
"4182","inflacion"
"4183","crecimiento"
"4184","condicionales"
"4185","variacion"
"4186","supuestos"
"4187","escenario"
"4188","presenta"
"4189","evaluacion"
"4190","terminos"
"4191","intercambio"
"4192","consejo"
"4193","balance"
"4194","riesgo"
"4195","actividad"
"4196","inflacion"
"4197","pib"
"4198","socios"
"4199","comerciales"
"4200","pib"
"4201","mundial"
"4202","ppc"
"4203","pib"
"4204","mundial"
"4205","tc"
"4206","mercado"
"4207","precios"
"4208","externos"
"4209","escenario"
"4210","proyeccion"
"4211","niveles"
"4212","precio"
"4213","cobre"
"4214","bml"
"4215","uscentlb"
"4216","precio"
"4217","petroleo"
"4218","wti"
"4219","usbarril"
"4220","principales"
"4221","cambios"
"4222","escenario"
"4223","proyeccion"
"4224","respecto"
"4225","ipom"
"4226","precio"
"4227","paridad"
"4228","gasolina"
"4229","origen"
"4230","escenario"
"4231","economico"
"4232","financiero"
"4233","usm"
"4234","libor"
"4235","nominal"
"4236","crecientes"
"4237","preocupaciones"
"4238","problemas"
"4239","fiscales"
"4240","financieros"
"4241","eurozona"
"4242","rebaja"
"4243","clasificacion"
"4244","deuda"
"4245","publica"
"4246","unidos"
"4247","dudas"
"4248","definicion"
"4249","glosario"
"4250","recuperacion"
"4251","crecimiento"
"4252","economias"
"4253","desarrolladas"
"4254","generaron"
"4255","f"
"4256","proyeccion"
"4257","importantes"
"4258","tensiones"
"4259","mercados"
"4260","financieros"
"4261","internacionales"
"4262","revision"
"4263","banco"
"4264","baja"
"4265","pronosticos"
"4266","crecimiento"
"4267","mundial"
"4268","escenario"
"4269","redundado"
"4270","menores"
"4271","estimaciones"
"4272","crecimiento"
"4273","socios"
"4274","comerciales"
"4275","aumento"
"4276","costo"
"4277","financiamiento"
"4278","externo"
"4279","corto"
"4280","reduccion"
"4281","precios"
"4282","materias"
"4283","primas"
"4284","conlleva"
"4285","menores"
"4286","terminos"
"4287","intercambio"
"4288","obstante"
"4289","crecimiento"
"4290","socios"
"4291","comerciales"
"4292","terminos"
"4293","intercambio"
"4294","seguiran"
"4295","altos"
"4296","perspectiva"
"4297","historica"
"4298","crecimiento"
"4299","socios"
"4300","comerciales"
"4301","ello"
"4302","da"
"4303","forma"
"4304","escenario"
"4305","impulso"
"4306","externo"
"4307","recibira"
"4308","economia"
"4309","proximos"
"4310","menor"
"4311","estimado"
"4312","anterioridad"
"4313","emergentes"
"4314","desarrolladas"
"4315","socios"
"4316","comerciales"
"4317","proyecciones"
"4318","crecimiento"
"4319","mundial"
"4320","reducen"
"4321","pp"
"4322","respecto"
"4323","considero"
"4324","ipom"
"4325","ajuste"
"4326","pp"
"4327","menos"
"4328","crecimiento"
"4329","mundial"
"4330","respectivamente"
"4331","proyecciones"
"4332","inferiores"
"4333","disponibles"
"4334","consenso"
"4335","mercado"
"4336","ipom"
"4337","toda"
"4338","vez"
"4339","estima"
"4340","recogian"
"4341","totalidad"
"4342","efectos"
"4343","eventos"
"4344","comienzos"
"4345","economia"
"4346","mundial"
"4347","motivan"
"4348","correcciones"
"4349","crecimiento"
"4350","considerado"
"4351","escenario"
"4352","cifras"
"4353","efectivas"
"4354","debiles"
"4355","anticipado"
"4356","economias"
"4357","desarrolladas"
"4358","agregan"
"4359","perspectivas"
"4360","debilitadas"
"4361","consecuencia"
"4362","particular"
"4363","situacion"
"4364","mercado"
"4365","laboral"
"4366","malos"
"4367","resultados"
"4368","area"
"4369","gris"
"4370","corresponde"
"4371","proyeccion"
"4372","banco"
"4373","muestra"
"4374","banco"
"4375","encuestas"
"4376","expectativas"
"4377","empresasriales"
"4378","consumidores"
"4379","ello"
"4380","contexto"
"4381","inversion"
"4382","consensus"
"4383","forecasts"
"4384","fondo"
"4385","monetario"
"4386","internacional"
"4387","oficinas"
"4388","economias"
"4389","espacio"
"4390","aplicar"
"4391","medidas"
"4392","estimulo"
"4393","pais"
"4394","fiscal"
"4395","monetario"
"4396","incluso"
"4397","deben"
"4398","aplicar"
"4399","planes"
"4400","ajuste"
"4401","fiscal"
"4402","interes"
"4403","politica"
"4404","minimos"
"4405","politica"
"4406","monetaria"
"4407","escenario"
"4408","menor"
"4409","crecimiento"
"4410","mundo"
"4411","desarrollado"
"4412","efectos"
"4413","terminos"
"4414","intercambio"
"4415","negativos"
"4416","actividad"
"4417","economias"
"4418","emergentes"
"4419","suma"
"4420","mantencion"
"4421","recientes"
"4422","turbulencias"
"4423","financieras"
"4424","afectar"
"4425","negativamente"
"4426","totales"
"4427","efecto"
"4428","precios"
"4429","cobre"
"4430","decisiones"
"4431","consumo"
"4432","inversion"
"4433","mundial"
"4434","crecimiento"
"4435","proyectado"
"4436","socios"
"4437","comerciales"
"4438","sigue"
"4439","alto"
"4440","perspectiva"
"4441","historica"
"4442","asemejandose"
"4443","ello"
"4444","incidencia"
"4445","crecimiento"
"4446","mundial"
"4447","ido"
"4448","adquiriendo"
"4449","economias"
"4450","emergentes"
"4451","particular"
"4452","acorde"
"4453","escenario"
"4454","debilidad"
"4455","incertidumbre"
"4456","precios"
"4457","materias"
"4458","primas"
"4459","descendido"
"4460","perspectivas"
"4461","petroleo"
"4462","acuerdo"
"4463","contratos"
"4464","futuros"
"4465","diez"
"4466","habiles"
"4467","previos"
"4468","consideran"
"4469","precios"
"4470","barril"
"4471","wti"
"4472","respectivamente"
"4473","cobre"
"4474","f"
"4475","f"
"4476","correccion"
"4477","baja"
"4478","proyecciones"
"4479","libra"
"4480","estiman"
"4481","utilizando"
"4482","referencia"
"4483","precio"
"4484","bolsa"
"4485","metales"
"4486","londres"
"4487","consideran"
"4488","petenciales"
"4489","efectos"
"4490","elementos"
"4491","correcciones"
"4492","precios"
"4493","precio"
"4494","cantidad"
"4495","exportaciones"
"4496","importaciones"
"4497","haran"
"4498","caer"
"4499","terminos"
"4500","intercambio"
"4501","f"
"4502","proyeccion"
"4503","proximo"
"4504","niveles"
"4505","mantendran"
"4506","elevados"
"4507","banco"
"4508","registros"
"4509","inflacion"
"4510","economias"
"4511","crecimiento"
"4512","economico"
"4513","cuenta"
"4514","corriente"
"4515","emergentes"
"4516","superiores"
"4517","estimado"
"4518","junto"
"4519","depreciacion"
"4520","dolar"
"4521","pronunciada"
"4522","anticipado"
"4523","lleva"
"4524","corregir"
"4525","f"
"4526","f"
"4527","inflacion"
"4528","externa"
"4529","relevante"
"4530","economia"
"4531","ipe"
"4532","respecto"
"4533","variacion"
"4534","ipom"
"4535","pasado"
"4536","preve"
"4537","leve"
"4538","apreciacion"
"4539","pib"
"4540","dolar"
"4541","mercados"
"4542","internacionales"
"4543","compensa"
"4544","expectativas"
"4545","ingreso"
"4546","nacional"
"4547","reducidas"
"4548","inflacion"
"4549","consecuencia"
"4550","demanda"
"4551","interna"
"4552","demanda"
"4553","interna"
"4554","menores"
"4555","perspectivas"
"4556","crecimiento"
"4557","caida"
"4558","precios"
"4559","materias"
"4560","variacion"
"4561","existencias"
"4562","formacion"
"4563","bruta"
"4564","capital"
"4565","fijo"
"4566","primas"
"4567","ipe"
"4568","variacion"
"4569","prevista"
"4570","consumo"
"4571","exportaciones"
"4572","bienes"
"4573","servicios"
"4574","importaciones"
"4575","bienes"
"4576","servicios"
"4577","cuenta"
"4578","corriente"
"4579","pib"
"4580","internamente"
"4581","escenario"
"4582","proyeccion"
"4583","actividad"
"4584","crecera"
"4585","cuenta"
"4586","corriente"
"4587","escenario"
"4588","preve"
"4589","demanda"
"4590","balanza"
"4591","comercial"
"4592","interna"
"4593","expandira"
"4594","previsto"
"4595","ipom"
"4596","pasado"
"4597","exportaciones"
"4598","importaciones"
"4599","efecto"
"4600","importante"
"4601","formacion"
"4602","bruta"
"4603","capital"
"4604","fijo"
"4605","servicios"
"4606","renta"
"4607","fbcf"
"4608","observada"
"4609","maquinaria"
"4610","transferencias"
"4611","corrientes"
"4612","equipos"
"4613","acumulacion"
"4614","inventarios"
"4615","supone"
"4616","f"
"4617","proyeccion"
"4618","desaceleracion"
"4619","marcada"
"4620","actividad"
"4621","demanda"
"4622","segunda"
"4623","banco"
"4624","mitad"
"4625","respecto"
"4626","incremento"
"4627","fbcf"
"4628","conjunto"
"4629","llevara"
"4630","medida"
"4631","precios"
"4632","tasa"
"4633","inversion"
"4634","pib"
"4635","bordeara"
"4636","casi"
"4637","precios"
"4638","corrientes"
"4639","previsto"
"4640","proyeccion"
"4641","inflacion"
"4642","ipc"
"4643","adelante"
"4644","ritmo"
"4645","expansion"
"4646","fbcf"
"4647","reducira"
"4648","dejando"
"4649","variacion"
"4650","crecer"
"4651","digitos"
"4652","crecimiento"
"4653","componente"
"4654","maquinaria"
"4655","ipom"
"4656","ipom"
"4657","equipos"
"4658","reducira"
"4659","componente"
"4660","construccion"
"4661","obras"
"4662","expandira"
"4663","tasa"
"4664","recoge"
"4665","indicadores"
"4666","coyunturales"
"4667","cuenta"
"4668","dinamismo"
"4669","sector"
"4670","escenario"
"4671","supone"
"4672","desaceleracion"
"4673","mostrado"
"4674","consumo"
"4675","continuara"
"4676","adelante"
"4677","composicion"
"4678","distinta"
"4679","consumo"
"4680","habitual"
"4681","seguira"
"4682","crecimiento"
"4683","superiores"
"4684","supuesto"
"4685","consumo"
"4686","durable"
"4687","ajuste"
